,unique_id_in_geo,pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,max-friend,min-friend,my-score,district,livelon,livelat,wslong,wslat,residence-size,residence-cost,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max,weekday-deptime,weekday-endtime,weekend-deptime,weekend-endtime
126,127,127,127,1,32,3,0,150000,0,3,1,0,3,2,1,150000,0,0,2,1,0,0,113.9383125,22.57746684,113.9094396,22.48732262,1,2663923.826,0,2,1,0,1,50,540,1048.62,1140,1402.07
127,128,128,128,1,34,3,0,150000,0,5,1,0,0,2,1,150000,0,0,19,8,0,0,113.9383125,22.57746684,113.9173765,22.65251859,1,2663923.826,0,9,4,1,2,50,540,1116.33,390,935.65
128,129,129,129,1,27,3,0,150000,0,5,1,0,0,2,1,150000,0,0,2,1,0,0,114.1335832,22.62485819,114.1046869,22.5902678,1,1658893.447,0,9,3,0,1,25,510,1013.07,750,1408.42
129,130,130,130,1,28,3,0,150000,0,4,1,0,3,2,1,150000,0,0,8,2,0,0,113.883369,22.59400215,113.8839273,22.58412415,1,2114939.195,4.553549645,3,4,0,0,10,510,1017.6,840,1167.22
130,131,131,131,1,34,3,0,150000,0,1,1,0,3,2,1,150000,0,0,2,1,0,0,113.8854816,22.58430443,113.9223828,22.58599819,1,2598748.815,0,6,0,1,4,25,420,913.93,510,1200.62
131,132,132,132,1,29,3,0,150000,0,3,1,0,3,2,1,150000,0,0,2,1,0,0,113.8678879,22.5713629,113.8184481,22.73843018,1,2439782.797,80.18795125,5,3,1,2,10,510,1020.23,960,1203.68
132,133,133,133,1,34,3,0,150000,0,2,1,0,6,2,1,150000,0,0,19,8,0,0,113.8579814,22.62330717,114.2792508,22.66839408,1,1779728.244,194.9941623,4,1,1,1,38,360,589.2,540,793.28
133,134,134,134,1,30,3,0,150000,0,4,1,0,3,2,1,150000,0,0,8,2,0,0,113.8072593,22.73892823,113.8159333,22.72504131,1,1746932.864,7.535717443,1,3,0,2,10,570,632.3,600,1064.9
134,135,135,135,1,27,3,0,150000,0,4,1,0,3,2,1,150000,0,0,8,2,0,0,113.9574537,22.57223028,113.9671992,22.57073075,1,2683409.317,4.538097328,2,2,1,2,10,510,759.68,780,1228.28
135,136,136,136,1,25,3,0,150000,0,3,1,0,3,2,1,150000,0,0,40,20,0,0,113.9383125,22.57746684,113.9421106,22.57569068,1,2663923.826,1.929753028,5,4,2,1,10,720,1228.45,900,1216.48
136,137,137,137,1,25,3,0,150000,0,4,1,0,3,2,1,150000,0,0,8,2,0,0,113.8579814,22.62330717,114.2044147,22.65238145,1,1779728.244,0,4,3,2,1,10,420,913.43,600,1169.3
137,138,138,138,1,33,3,0,150000,0,4,1,0,3,2,1,150000,0,0,2,1,0,0,113.8729908,22.56690739,113.8544979,22.79091959,1,2885578.804,103.4510742,1,2,1,2,25,510,1107.23,960,1247.58
138,139,139,139,1,34,3,0,150000,0,5,1,0,0,2,1,150000,0,0,2,1,0,0,113.8746316,22.55197004,113.8603881,22.78971246,1,2087171.339,109.6158108,1,3,1,0,10,510,1162.38,480,831.13
139,140,140,140,1,31,3,0,150000,0,2,1,0,6,2,1,150000,0,0,19,8,0,0,113.8746316,22.55197004,113.8948506,22.55553054,1,2087171.339,9.448864388,9,2,1,1,10,510,643.87,450,784.37
140,141,141,141,1,26,3,0,150000,0,5,1,0,0,2,1,150000,0,0,40,20,0,0,113.9011316,22.78291302,113.859515,22.73057783,1,1352828.617,30.77418966,2,1,1,1,38,510,1027.38,780,993.87
141,142,142,142,1,33,3,0,150000,0,1,1,0,3,2,1,150000,0,0,40,20,0,0,113.883369,22.59400215,114.0083573,22.75268468,1,2114939.195,92.96733697,9,5,2,2,10,450,1205.27,660,1128.28
142,143,143,143,1,33,3,0,150000,0,5,1,0,0,2,1,150000,0,0,19,8,0,0,114.0154736,22.65448952,113.972242,22.67589127,1,1517425.839,22.20175248,4,1,1,2,25,480,1142.5,840,1368.98
143,144,144,144,1,33,3,0,150000,0,1,1,0,3,2,1,150000,0,0,40,20,0,0,113.9040543,22.57707871,114.2876146,22.70174801,1,2992086.036,185.6222908,10,3,0,0,10,480,1010.07,510,820.22
144,145,145,145,1,29,3,0,150000,0,5,1,0,0,2,1,150000,0,0,40,20,0,0,113.8970428,22.57715634,113.9187309,22.57620516,1,1733109.732,9.991421279,5,0,2,0,25,480,982.42,480,1216.88
145,146,146,146,1,33,3,0,150000,0,1,1,0,3,2,1,150000,0,0,19,8,0,0,113.8593418,22.62832393,114.4785484,22.59591793,1,1457752.942,0,3,5,2,0,10,510,997.33,840,1272.6
146,147,147,147,1,25,3,0,150000,0,1,1,0,3,2,1,150000,0,0,2,1,0,0,113.8909863,22.77584712,113.8851783,22.78170584,1,1405196.177,0,0,5,4,1,10,510,960.45,600,847.53
147,148,148,148,1,27,3,0,150000,0,4,1,0,3,2,1,150000,0,0,2,1,0,0,113.8361658,22.64005263,113.8356266,22.62294023,1,1859884.491,0,4,4,2,2,10,420,1050.12,600,1036.32
148,149,149,149,1,34,3,0,150000,0,5,1,0,0,2,1,150000,0,0,40,20,0,0,114.1327359,22.57133974,114.0604378,22.53882833,1,2112086.196,0,4,5,4,2,50,510,1065.47,570,824.8
149,150,150,150,1,34,3,0,150000,0,4,1,0,3,2,1,150000,0,0,40,20,0,0,113.9755917,22.56720268,113.9754926,22.68904289,1,2821272.548,56.07629017,6,3,1,1,38,480,1136.75,540,991.55
150,151,151,151,1,32,3,0,150000,0,5,1,0,0,2,1,150000,0,0,8,2,0,0,113.8072593,22.73892823,113.8282047,22.73376795,1,1746932.864,9.92825396,4,3,2,1,10,480,1107.3,600,933.43
151,152,152,152,1,30,3,0,150000,0,5,1,0,0,2,1,150000,0,0,19,8,0,0,113.8746316,22.55197004,114.1100798,22.59688819,1,2087171.339,110.3180861,0,4,1,2,10,540,1295.33,630,827.47
152,153,153,153,1,27,3,0,150000,0,5,1,0,0,2,1,150000,0,0,19,8,0,0,113.883369,22.59400215,113.9233533,22.58496019,1,2114939.195,18.86722013,3,5,2,1,25,420,943.77,930,1247.65
153,154,154,154,1,28,3,0,150000,0,2,1,0,6,2,1,150000,0,0,19,8,0,0,114.1197653,22.55462931,114.0905531,22.57029926,1,2414646.678,15.25694466,1,3,3,2,25,570,1155.37,660,1115.5
154,155,155,155,1,28,3,0,150000,0,4,1,0,3,2,1,150000,0,0,40,20,0,0,114.025783,22.64965565,113.9139269,22.71959341,1,2203885.067,0,0,4,2,2,10,540,1091.23,600,996.2
155,156,156,156,1,32,3,0,150000,0,4,1,0,3,2,1,150000,0,0,19,8,0,0,113.8511874,22.57309821,113.9187309,22.57620516,1,2683415.499,31.11938719,3,2,0,1,38,450,880.47,600,1290
156,157,157,157,1,32,3,0,150000,0,3,1,0,3,2,1,150000,0,0,19,8,0,0,113.8845256,22.55733132,113.936609,22.69505631,1,2958150.247,67.76831361,1,3,1,2,10,540,1030.67,420,1057.83
157,158,158,158,1,31,3,0,150000,0,3,1,0,3,2,1,150000,0,0,19,8,0,0,114.0424233,22.68753666,114.1080045,22.61812467,1,1510473.868,43.95012864,1,5,1,2,50,540,1237.25,1140,1385.78
158,159,159,159,1,30,3,0,150000,0,2,1,0,6,2,1,150000,0,0,19,8,0,0,114.0173094,22.62430723,114.261562,22.58687942,1,1559232.47,113.7280281,2,5,0,0,25,480,1167.02,600,787.55
159,160,160,160,1,32,3,0,150000,0,3,1,0,3,2,1,150000,0,0,2,1,0,0,113.8288835,22.685504,113.8130972,22.6713506,1,1466530.631,9.758114267,0,4,1,0,10,450,1169.38,540,848.5
160,161,161,161,1,33,3,0,150000,0,3,1,0,3,2,1,150000,0,0,19,8,0,0,113.9040543,22.57707871,114.0493414,22.5279925,1,2992086.036,70.58083867,3,4,2,2,10,360,864.57,480,779.35
161,162,162,162,1,33,3,0,150000,0,3,1,0,3,2,1,150000,0,0,2,1,0,0,113.9299459,22.74871131,113.9175271,22.72183077,1,1509931.296,13.62813076,0,3,1,1,25,420,1098.87,630,1020.55
162,163,163,163,1,29,3,0,150000,0,2,1,0,6,2,1,150000,0,0,19,8,0,0,113.8846552,22.58885046,114.239145,22.60466459,1,2035456.186,163.3142041,3,4,2,1,38,450,967.67,600,1313.55
163,164,164,164,1,26,3,0,150000,0,4,1,0,3,2,1,150000,0,0,2,1,0,0,114.0154736,22.65448952,114.1266964,22.55171362,1,1517425.839,69.69838019,1,5,1,1,10,480,844.33,450,698.2
164,165,165,165,1,32,3,0,150000,0,1,1,0,3,2,1,150000,0,0,19,8,0,0,114.0565727,22.69299886,114.0499859,22.72305465,1,1485193.97,0,8,1,1,2,38,600,969.03,600,750.93
165,166,166,166,1,26,3,0,150000,0,4,1,0,3,2,1,150000,0,0,8,2,0,0,113.8170674,22.69635996,113.8071134,22.7043717,1,1477923.196,0,3,5,2,2,10,510,1065.78,630,1349.63
166,167,167,167,1,27,3,0,150000,0,1,1,0,3,2,1,150000,0,0,2,1,0,0,113.8678879,22.5713629,113.8833188,22.57999628,1,2439782.797,8.137973423,9,0,2,2,10,450,963.47,900,1254.22
167,168,168,168,1,26,3,0,150000,0,5,1,0,0,2,1,150000,0,0,19,8,0,0,113.8289193,22.71956443,113.8320961,22.73412313,1,1679164.959,0,2,5,0,2,10,540,966.73,1080,1412.5
168,169,169,169,1,31,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,113.8522069,22.6141377,113.8374285,22.60374947,1,41930.16706,0,4,0,1,1,25,480,1105.25,900,1240.52
169,170,170,170,1,27,3,1,18000,0,4,1,0,3,2,1,18000,0,0,2,1,0,0,114.2341293,22.73357275,114.2482274,22.72613882,1,29459.2521,7.335373372,8,3,2,2,10,420,1034.27,840,1006.77
170,171,171,171,1,32,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,114.1239275,22.54715471,114.0923787,22.56380177,1,41092.4481,16.41757813,2,4,2,2,25,540,1043.22,660,1074.13
171,172,172,172,1,29,3,1,18000,0,1,1,0,3,2,1,18000,0,0,40,20,0,0,113.9299459,22.74871131,113.9585573,22.70959755,1,30198.62592,22.30404481,5,1,1,2,10,510,1111.83,600,860.05
172,173,173,173,1,32,3,1,18000,0,5,1,0,0,2,1,18000,0,0,19,8,0,0,114.0236514,22.62886945,114.2387213,22.56366033,1,47857.58438,103.4345264,4,3,2,0,10,510,760.63,450,819.12
173,174,174,174,1,27,3,1,18000,0,1,1,0,3,2,1,18000,0,0,19,8,0,0,113.9040543,22.57707871,113.9238649,22.572151,1,59841.72072,9.395550494,2,4,1,3,10,420,942.18,570,971.68
174,175,175,175,1,25,3,1,18000,0,5,1,0,0,2,1,18000,0,0,19,8,0,0,114.2302536,22.70924145,114.4859318,22.52329687,1,30178.34426,0,5,0,1,1,10,480,1004.38,720,1035.4
175,176,176,176,1,25,3,1,18000,0,5,1,0,0,2,1,18000,0,0,8,2,0,0,114.0060361,22.64477552,114.0490229,22.63510087,1,42533.42732,20.27930857,5,0,1,1,25,480,991.6,600,1292.02
176,177,177,177,1,27,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,113.9248626,22.49505083,113.9585573,22.70959755,1,49810.3683,99.95425853,1,4,1,1,75,510,633.72,600,1203.02
177,178,178,178,1,32,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,114.025783,22.64965565,114.3559461,22.72906025,1,44077.70134,156.2885569,3,3,1,1,10,540,1207.3,540,909
178,179,179,179,1,26,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,113.8505256,22.57003332,113.8564083,22.58683717,1,50615.70166,8.194101948,4,2,1,2,10,540,1201.98,390,1202.73
179,180,180,180,1,29,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,113.8842557,22.57875736,114.4182242,22.63555552,1,45201.64162,0,7,3,2,2,10,540,1177.05,660,875.88
180,181,181,181,1,27,3,1,18000,0,4,1,0,3,2,1,18000,0,0,2,1,0,0,113.8236042,22.71840044,113.8320961,22.73412313,1,36631.29978,0,4,1,4,1,10,480,1286.97,780,1085.72
181,182,182,182,1,25,3,1,18000,0,1,1,0,3,2,1,18000,0,0,8,2,0,0,113.8886117,22.77684509,113.8064836,22.69279451,1,32592.9871,54.08512766,10,5,2,2,75,540,964.18,600,801.17
182,183,183,183,1,30,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,113.8746316,22.55197004,113.8137178,22.67130476,1,41743.42678,0,6,1,4,2,75,510,850.88,810,1282.47
183,184,184,184,1,28,3,1,18000,0,5,1,0,0,2,1,18000,0,0,40,20,0,0,113.8511874,22.57309821,113.9608013,22.6869296,1,53668.30998,72.73141643,4,0,2,2,10,480,850.03,420,853.23
184,185,185,185,1,32,3,1,18000,0,3,1,0,3,2,1,18000,0,0,40,20,0,0,113.863216,22.57078846,113.893394,22.52991899,1,51560.28234,23.38215954,10,5,1,1,25,720,1340.68,420,841.42
185,186,186,186,1,32,3,1,18000,0,2,1,0,6,2,1,18000,0,0,2,1,0,0,114.0173094,22.62430723,114.2387213,22.56366033,1,31184.6494,105.6571901,5,1,2,1,38,510,754.03,690,1060.73
186,187,187,187,1,25,3,1,18000,0,2,1,0,6,2,1,18000,0,0,2,1,0,0,114.0239956,22.64331109,114.02826,22.65797554,1,29628.03972,7.028810202,8,2,1,2,10,450,983.07,660,1266.38
187,188,188,188,1,30,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,114.1335832,22.62485819,114.2867986,22.66660255,1,33177.86894,73.08696713,7,3,0,1,75,480,1176.93,480,1001.1
188,189,189,189,1,30,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,113.8591147,22.57989424,114.2360842,22.55783509,1,38054.39122,173.7948892,0,1,2,1,10,540,1130.78,630,1072.23
189,190,190,190,1,27,3,1,18000,0,3,1,0,3,2,1,18000,0,0,8,2,0,0,114.0060361,22.64477552,113.7794005,22.71257294,1,42533.42732,108.8749739,1,2,1,2,10,510,1109.2,570,1250.4
190,191,191,191,1,25,3,1,18000,0,5,1,0,0,2,1,18000,0,0,8,2,0,0,114.0151204,22.63547529,114.0321467,22.60364925,1,47019.0174,16.61215542,4,1,4,1,25,450,1071.67,720,1355.23
191,192,192,192,1,27,3,1,18000,0,2,1,0,6,2,1,18000,0,0,8,2,0,0,113.9299459,22.74871131,113.977303,22.72436538,1,30198.62592,24.50739394,5,3,1,2,38,450,1202.07,420,1135.82
192,193,193,193,1,29,3,1,18000,0,3,1,0,3,2,1,18000,0,0,2,1,0,0,114.0436235,22.56713422,114.064592,22.5648517,1,30703.65604,9.707642713,10,4,2,0,10,840,1150.38,840,1368.32
193,194,194,194,1,33,3,1,18000,0,3,1,0,3,2,1,18000,0,0,19,8,0,0,114.0538106,22.56289837,114.064592,22.5648517,1,35730.13438,5.042860577,2,3,2,1,10,450,1076.03,390,631.77
194,195,195,195,1,34,3,1,18000,0,5,1,0,0,2,1,18000,0,0,19,8,0,0,114.03878,22.60185337,114.0254399,22.71858525,1,54256.97972,54.07487575,6,3,1,3,10,540,1087.18,720,1216.05
195,196,196,196,1,25,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,113.8236042,22.71840044,113.8286619,22.71792127,1,36631.29978,2.338201484,0,5,4,0,10,480,910.17,870,1202.1
196,197,197,197,1,26,3,1,18000,0,4,1,0,3,2,1,18000,0,0,40,20,0,0,113.8865032,22.57412312,114.3449352,22.61164311,1,37641.77074,211.6962286,5,5,2,0,25,450,678.8,840,1131.38
197,198,198,198,1,33,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,114.2044037,22.65303021,114.1970263,22.65171975,1,29140.1102,0,0,3,0,2,10,660,1056.82,900,1326.77
198,199,199,199,1,29,3,1,18000,0,3,1,0,3,2,1,18000,0,0,40,20,0,0,113.8591147,22.57989424,113.8714992,22.78752544,1,38054.39122,95.73093128,0,2,1,1,25,570,1175.85,900,1292.82
199,200,200,200,1,31,3,1,18000,0,5,1,0,0,2,1,18000,0,0,40,20,0,0,114.0173094,22.62430723,113.972242,22.67589127,1,31184.6494,31.52584532,2,5,1,1,38,300,792.6,840,1411.55
200,201,201,201,1,33,3,1,18000,0,3,1,0,3,2,1,18000,0,0,2,1,0,0,113.8678879,22.5713629,113.8497538,22.57043472,1,48795.65594,0,5,5,4,1,10,420,969.78,540,1391
201,202,202,202,1,29,3,1,18000,0,4,1,0,3,2,1,18000,0,0,2,1,0,0,114.0045131,22.64230583,113.9945048,22.68157988,1,45630.21474,0,6,3,3,1,25,480,800.25,750,1081.03
202,203,203,203,1,29,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,114.103918,22.53741437,114.1074937,22.54258289,1,54428.45804,2.892562847,10,4,0,1,10,510,1020.4,1020,1316.07
203,204,204,204,1,34,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,114.1103547,22.53694276,114.0818223,22.57645726,1,34633.93302,22.43186696,9,2,2,2,25,480,690.1,750,1334.45
204,205,205,205,1,32,3,1,18000,0,4,1,0,3,2,1,18000,0,0,8,2,0,0,114.0056544,22.53746564,114.0548333,22.53589927,1,52187.88776,0,3,1,1,1,25,510,1116.87,480,1083.4
205,206,206,206,1,31,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,113.9040543,22.57707871,113.8597157,22.72651427,1,59841.72072,71.74041877,4,4,2,2,10,480,1032.62,990,1406.12
206,207,207,207,1,30,3,1,18000,0,1,1,0,3,2,1,18000,0,0,40,20,0,0,113.9227683,22.51235825,113.9226805,22.50835924,1,57987.4906,0,0,5,1,1,10,450,1121.9,840,1223.23
207,208,208,208,1,30,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,113.9011316,22.78291302,113.8895442,22.78383392,1,27056.57234,0,1,4,2,1,10,540,851.08,900,1257.3
208,209,209,209,1,27,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,113.8594394,22.61901935,113.8341494,22.62683087,1,33866.67338,12.18217351,2,3,0,1,25,540,1157.33,510,1116.4
209,210,210,210,1,34,3,1,18000,0,3,1,0,3,2,1,18000,0,0,19,8,0,0,113.9299459,22.74871131,113.9318776,22.76270884,1,30198.62592,0,4,2,0,1,10,480,993.87,960,1377.68
210,211,211,211,1,32,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,113.8678879,22.5713629,113.9811375,22.55455443,1,48795.65594,52.69345208,3,2,2,2,10,450,1001.95,780,1411.48
211,212,212,212,1,27,3,1,18000,0,5,1,0,0,2,1,18000,0,0,8,2,0,0,114.1149586,22.53830507,114.1092381,22.55806886,1,43545.36072,9.469538028,4,1,1,1,10,480,807.43,570,930.03
212,213,213,213,1,31,3,1,18000,0,4,1,0,3,2,1,18000,0,0,40,20,0,0,113.8854816,22.58430443,114.1272273,22.69348192,1,51974.9763,122.0825499,10,3,2,1,38,450,982.08,540,747.47
213,214,214,214,1,26,3,1,18000,0,1,1,0,3,2,1,18000,0,0,19,8,0,0,114.0173094,22.62430723,113.9978161,22.59332402,1,31184.6494,16.84738388,2,3,1,2,25,480,1079.12,600,1001.93
214,215,215,215,1,32,3,1,18000,0,5,1,0,0,2,1,18000,0,0,40,20,0,0,113.8886117,22.77684509,113.89667,22.77535293,1,32592.9871,3.771835083,3,2,2,0,10,480,1093.78,600,1287.2
215,216,216,216,1,29,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,114.028049,22.56061592,114.0718629,22.54517922,1,40621.20866,21.38007057,9,4,0,2,25,540,1046.98,750,1082.32
216,217,217,217,1,31,3,1,18000,0,2,1,0,6,2,1,18000,0,0,40,20,0,0,114.0358301,22.70436869,114.0468077,22.69917017,1,35870.58266,0,4,4,1,1,10,570,1330.27,420,1247.63
217,218,218,218,1,33,3,1,18000,0,4,1,0,3,2,1,18000,0,0,40,20,0,0,113.9337326,22.76402951,114.080648,22.69997714,1,28970.31572,73.76389473,1,4,3,1,75,360,488.53,540,971.52
218,219,219,219,1,25,3,1,18000,0,2,1,0,6,2,1,18000,0,0,8,2,0,0,113.9094662,22.56709149,114.2781637,22.66588492,1,45132.52596,175.6771469,1,5,3,1,10,480,864.18,960,1328.63
219,220,220,220,1,34,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,114.0239956,22.64331109,114.02826,22.65797554,1,29628.03972,7.028810202,1,4,2,0,10,360,818.5,660,1122.08
220,221,221,221,1,32,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,114.0239956,22.64331109,114.0388807,22.64498027,1,29628.03972,0,7,0,1,1,10,480,765,390,623.65
221,222,222,222,1,28,3,1,18000,0,2,1,0,6,2,1,18000,0,0,40,20,0,0,113.8914139,22.57915155,113.9634208,22.70353264,1,35044.40424,66.14665947,2,5,1,2,400,480,761.5,960,1403.28
222,223,223,223,1,25,3,1,18000,0,5,1,0,0,2,1,18000,0,0,40,20,0,0,114.03878,22.60185337,114.0573383,22.6047373,1,54256.97972,8.643869139,2,3,1,1,10,600,1246.52,660,1048.07
223,224,224,224,1,26,3,1,18000,0,5,1,0,0,2,1,18000,0,0,19,8,0,0,114.0045131,22.64230583,114.053813,22.57336402,1,45630.21474,0,9,1,1,1,100,540,1135.97,810,1419.68
224,225,225,225,1,26,3,1,18000,0,3,1,0,3,2,1,18000,0,0,40,20,0,0,113.9299459,22.74871131,113.9152116,22.75330155,1,30198.62592,7.102838315,0,1,1,1,10,750,1336.6,600,1134.28
225,226,226,226,1,25,3,1,18000,0,3,1,0,3,2,1,18000,0,0,19,8,0,0,114.0358301,22.70436869,113.9976651,22.67571164,1,35870.58266,21.96573244,4,3,1,1,75,450,1135.58,600,978.37
226,227,227,227,1,33,3,1,18000,0,2,1,0,6,2,1,18000,0,0,8,2,0,0,113.8579814,22.62330717,113.9570305,22.80059619,1,35594.56488,0,4,1,0,2,10,450,1066.7,840,1077.8
227,228,228,228,1,30,3,1,18000,0,2,1,0,6,2,1,18000,0,0,8,2,0,0,114.0424233,22.68753666,114.0449931,22.70374768,1,30209.47736,7.554193881,2,0,1,1,10,540,1035.27,540,883.23
228,229,229,229,1,25,3,1,18000,0,2,1,0,6,2,1,18000,0,0,40,20,0,0,114.2642784,22.69275403,114.2850418,22.6886509,1,25776.84558,9.741042138,0,5,2,1,10,510,1173.63,840,1131.65
229,230,230,230,1,30,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,113.8016913,22.72411911,113.8211078,22.73011861,1,32562.46088,0,2,1,2,2,10,480,778.33,600,898.03
230,231,231,231,1,28,3,1,18000,0,3,1,0,3,2,1,18000,0,0,19,8,0,0,114.1258379,22.55414779,114.1332715,22.5709549,1,54869.48938,0,7,2,1,0,10,450,1053.78,1140,1309.15
231,232,232,232,1,28,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,114.025783,22.64965565,114.0984549,22.56231854,1,44077.70134,52.29189563,8,3,3,2,10,450,1332.4,540,1284.6
232,233,233,233,1,31,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,114.116775,22.57874888,114.2387213,22.56366033,1,38525.38616,56.55308749,3,5,4,1,100,480,923.08,540,876.47
233,234,234,234,1,30,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,113.8591147,22.57989424,113.8602837,22.5888914,1,38054.39122,0,0,4,2,2,10,540,849.32,630,1015.57
234,235,235,235,1,26,3,1,18000,0,2,1,0,6,2,1,18000,0,0,2,1,0,0,113.8288835,22.685504,113.8391301,22.6959473,1,29330.61262,6.733665076,5,4,1,2,10,510,1150.33,570,924.17
235,236,236,236,1,29,3,1,18000,0,1,1,0,3,2,1,18000,0,0,40,20,0,0,113.8556547,22.57802118,113.9157343,22.5349482,1,48830.21378,34.02336115,0,3,2,1,50,360,980.95,540,1394.22
236,237,237,237,1,26,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,114.0614564,22.56609884,114.1110888,22.57411365,1,50640.65394,0,10,4,1,0,25,450,973.77,720,1041.57
237,238,238,238,1,31,3,1,18000,0,4,1,0,3,2,1,18000,0,0,40,20,0,0,114.041099,22.60560235,114.113109,22.54314987,1,45503.81526,0,2,0,4,0,50,480,999.2,600,1329.27
238,239,239,239,1,34,3,1,18000,0,3,1,0,3,2,1,18000,0,0,2,1,0,0,113.8829829,22.56603833,113.899471,22.56741946,1,37644.99614,0,9,5,2,2,25,480,1042.2,870,1137.32
239,240,240,240,1,33,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,114.0424233,22.68753666,114.0254399,22.71858525,1,30209.47736,16.28804018,0,4,2,1,25,480,1051.08,390,904.58
240,241,241,241,1,31,3,1,18000,0,4,1,0,3,2,1,18000,0,0,2,1,0,0,113.8746316,22.55197004,113.8836088,22.55392193,1,41743.42678,0,0,5,3,1,10,480,1074.2,600,922.85
241,242,242,242,1,34,3,1,18000,0,5,1,0,0,2,1,18000,0,0,8,2,0,0,114.1022167,22.54203109,114.1044991,22.55356147,1,40393.28368,0,4,1,2,2,10,450,1110.43,570,906.95
242,243,243,243,1,32,3,1,18000,0,2,1,0,6,2,1,18000,0,0,40,20,0,0,113.8511874,22.57309821,113.8647567,22.57798747,1,53668.30998,0,2,0,0,2,10,480,1011.88,540,868.32
243,244,244,244,1,33,3,1,18000,0,2,1,0,6,2,1,18000,0,0,2,1,0,0,113.9137305,22.53941897,113.9142301,22.54249797,1,46609.8351,1.435626172,8,5,1,2,10,420,1034.1,600,1240.87
244,245,245,245,1,33,3,1,18000,0,1,1,0,3,2,1,18000,0,0,8,2,0,0,113.8144449,22.67344472,113.8102429,22.73070417,1,26263.9508,26.42420625,1,2,3,1,38,840,1029.83,1140,1338.75
245,246,246,246,1,27,3,1,18000,0,1,1,0,3,2,1,18000,0,0,2,1,0,0,114.0623047,22.57298812,114.0696339,22.57201316,1,37632.3572,0,8,1,1,2,10,480,1021.3,960,1278.5
246,247,247,247,1,31,3,1,18000,0,4,1,0,3,2,1,18000,0,0,19,8,0,0,113.8591147,22.57989424,114.3712383,22.74697943,1,38054.39122,247.9295249,3,2,2,2,10,480,985.02,540,941.35
247,248,248,248,1,26,3,1,18000,0,2,1,0,6,2,1,18000,0,0,19,8,0,0,113.9299459,22.74871131,113.9281358,22.74747605,1,30198.62592,0,2,3,1,2,10,480,901.9,840,1416.07
248,249,249,249,1,28,3,1,18000,0,3,1,0,3,2,1,18000,0,0,2,1,0,0,114.0233353,22.66876881,114.02628,22.66008927,1,30462.27632,0,5,2,1,2,10,480,784.87,720,1069.17
249,250,250,250,1,29,3,1,18000,0,3,1,0,3,2,1,18000,0,0,2,1,0,0,113.8289193,22.71956443,113.8320961,22.73412313,1,33583.29918,0,1,2,1,1,10,480,848.2,360,1025.3
250,251,251,251,1,32,3,1,18000,0,1,1,0,3,2,1,18000,0,0,19,8,0,0,113.8746316,22.55197004,113.9187808,22.53120662,1,41743.42678,0,10,5,2,0,25,420,1029.28,900,1325.45
251,252,252,252,1,26,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,114.1355471,22.55109677,114.1100798,22.59688819,1,50978.03624,24.1153891,0,4,2,0,25,570,842.18,720,1323.02
252,253,253,253,1,29,3,1,18000,0,5,1,0,0,2,1,18000,0,0,2,1,0,0,113.9062106,22.53650882,113.9553331,22.68399991,1,54209.79188,0,2,5,1,1,75,480,1038.82,660,1282.12
253,254,254,254,1,32,3,1,18000,0,5,1,0,0,2,1,18000,0,0,19,8,0,0,113.8841394,22.56825281,113.9874438,22.5398186,1,35767.35404,49.31342579,0,1,2,0,50,480,1190.35,840,1336.43
